Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",4154433369,572364,,,,,,,,,,2078756,3631877616
"matrixMulKernel(matrix, matrix, matrix)",4155031622,31499552,19,204,1,27,10,1,21,0,0,,
"Memcpy DtoH [sync]",4186563270,1399389,,,,,,,,,,4151404,2966583273
"Memcpy HtoD [sync]",4189574148,2784504,,,,,,,,,,8327276,2990577855
"Memcpy HtoD [sync]",4192875879,561867,,,,,,,,,,2078756,3699729651
"matrixMulKernel(matrix, matrix, matrix)",4193469171,31412510,12,408,1,43,5,1,21,0,0,,
"Memcpy DtoH [sync]",4224912562,1396700,,,,,,,,,,4151404,2972294694
"Memcpy HtoD [sync]",4227929839,2764344,,,,,,,,,,8327276,3012387749
"Memcpy HtoD [sync]",4231225906,552011,,,,,,,,,,2078756,3765787275
"matrixMulKernel(matrix, matrix, matrix)",4231804382,35345134,34,59,1,15,35,1,21,0,0,,
"Memcpy DtoH [sync]",4267183501,1397276,,,,,,,,,,4151404,2971069423
"Memcpy HtoD [sync]",4270209706,2782585,,,,,,,,,,8327276,2992640296
"Memcpy HtoD [sync]",4273503501,551436,,,,,,,,,,2078756,3769713983
"matrixMulKernel(matrix, matrix, matrix)",4274078457,31768326,13,170,1,41,12,1,21,0,0,,
"Memcpy DtoH [sync]",4305879647,1404221,,,,,,,,,,4151404,2956375100
"Memcpy HtoD [sync]",4308891036,2805178,,,,,,,,,,8327276,2968537468
"Memcpy HtoD [sync]",4312202432,551467,,,,,,,,,,2078756,3769502073
"matrixMulKernel(matrix, matrix, matrix)",4312780620,143710952,255,186,1,2,11,1,21,0,0,,
"Memcpy DtoH [sync]",4456524981,1401180,,,,,,,,,,4151404,2962791361
"Memcpy HtoD [sync]",4459543154,2766873,,,,,,,,,,8327276,3009634341
"Memcpy HtoD [sync]",4462842261,550284,,,,,,,,,,2078756,3777605745
"matrixMulKernel(matrix, matrix, matrix)",4463419297,40034606,47,408,1,11,5,1,21,0,0,,
"Memcpy DtoH [sync]",4503490447,1397053,,,,,,,,,,4151404,2971543670
"Memcpy HtoD [sync]",4506503629,2835673,,,,,,,,,,8327276,2936613636
"Memcpy HtoD [sync]",4509857137,551371,,,,,,,,,,2078756,3770158387
"matrixMulKernel(matrix, matrix, matrix)",4510440989,33308453,20,510,1,26,4,1,21,0,0,,
"Memcpy DtoH [sync]",4543782434,1394077,,,,,,,,,,4151404,2977887161
"Memcpy HtoD [sync]",4546788575,2802553,,,,,,,,,,8327276,2971317937
"Memcpy HtoD [sync]",4550107971,551595,,,,,,,,,,2078756,3768627344
"matrixMulKernel(matrix, matrix, matrix)",4550684655,32613398,9,255,1,63,8,1,21,0,0,,
"Memcpy DtoH [sync]",4583331558,1401149,,,,,,,,,,4151404,2962856912
"Memcpy HtoD [sync]",4586359140,2799513,,,,,,,,,,8327276,2974544501
"Memcpy HtoD [sync]",4589667911,551755,,,,,,,,,,2078756,3767534503
"matrixMulKernel(matrix, matrix, matrix)",4590243859,38769556,9,157,1,63,13,1,21,0,0,,
"Memcpy DtoH [sync]",4629047399,1396093,,,,,,,,,,4151404,2973587003
"Memcpy HtoD [sync]",4632081317,2770392,,,,,,,,,,8327276,3005811451
"Memcpy HtoD [sync]",4635409641,551275,,,,,,,,,,2078756,3770814929
"matrixMulKernel(matrix, matrix, matrix)",4635986132,32706329,21,53,1,25,39,1,21,0,0,,
"Memcpy DtoH [sync]",4668725390,1399260,,,,,,,,,,4151404,2966856767
"Memcpy HtoD [sync]",4671776492,2766712,,,,,,,,,,8327276,3009809477
"Memcpy HtoD [sync]",4675108399,551948,,,,,,,,,,2078756,3766217107
"matrixMulKernel(matrix, matrix, matrix)",4675691451,44604907,57,44,1,9,47,1,21,0,0,,
"Memcpy DtoH [sync]",4720329190,1399197,,,,,,,,,,4151404,2966990352
"Memcpy HtoD [sync]",4723376260,2771193,,,,,,,,,,8327276,3004942636
"Memcpy HtoD [sync]",4726655687,575372,,,,,,,,,,2078756,3612890443
"matrixMulKernel(matrix, matrix, matrix)",4727256787,33944754,18,204,1,29,10,1,21,0,0,,
"Memcpy DtoH [sync]",4761232582,1396412,,,,,,,,,,4151404,2972907709
"Memcpy HtoD [sync]",4764243331,2798169,,,,,,,,,,8327276,2975973216
"Memcpy HtoD [sync]",4767546822,550411,,,,,,,,,,2078756,3776734113
"matrixMulKernel(matrix, matrix, matrix)",4768124850,29890111,10,227,1,56,9,1,21,0,0,,
"Memcpy DtoH [sync]",4798046674,1398396,,,,,,,,,,4151404,2968689841
"Memcpy HtoD [sync]",4801043439,2790521,,,,,,,,,,8327276,2984129486
"Memcpy HtoD [sync]",4804340306,552427,,,,,,,,,,2078756,3762951484
"matrixMulKernel(matrix, matrix, matrix)",4804915614,36312610,34,102,1,15,20,1,21,0,0,,
"Memcpy DtoH [sync]",4841260992,1400925,,,,,,,,,,4151404,2963330656
"Memcpy HtoD [sync]",4844288478,2790968,,,,,,,,,,8327276,2983651550
"Memcpy HtoD [sync]",4847586145,550155,,,,,,,,,,2078756,3778491516
"matrixMulKernel(matrix, matrix, matrix)",4848161100,32879389,26,157,1,20,13,1,21,0,0,,
"Memcpy DtoH [sync]",4881073001,1401629,,,,,,,,,,4151404,2961842256
"Memcpy HtoD [sync]",4884093511,2766072,,,,,,,,,,8327276,3010505872
"Memcpy HtoD [sync]",4887400938,550635,,,,,,,,,,2078756,3775197726
"matrixMulKernel(matrix, matrix, matrix)",4887992726,31614339,19,114,1,27,18,1,21,0,0,,
"Memcpy DtoH [sync]",4919639193,1398269,,,,,,,,,,4151404,2968959477
"Memcpy HtoD [sync]",4922647702,2781433,,,,,,,,,,8327276,2993879773
"Memcpy HtoD [sync]",4925941529,550699,,,,,,,,,,2078756,3774758988
"matrixMulKernel(matrix, matrix, matrix)",4926515333,34385435,21,510,1,25,4,1,21,0,0,,
"Memcpy DtoH [sync]",4960932672,1396285,,,,,,,,,,4151404,2973178111
"Memcpy HtoD [sync]",4963951774,2769336,,,,,,,,,,8327276,3006957624
"Memcpy HtoD [sync]",4967264449,551403,,,,,,,,,,2078756,3769939590
"matrixMulKernel(matrix, matrix, matrix)",4967842125,33284612,14,255,1,37,8,1,21,0,0,,
"Memcpy DtoH [sync]",5001159506,1392860,,,,,,,,,,4151404,2980489065
"Memcpy HtoD [sync]",5004168655,2767448,,,,,,,,,,8327276,3009009022
"Memcpy HtoD [sync]",5007477202,551116,,,,,,,,,,2078756,3771902829
"matrixMulKernel(matrix, matrix, matrix)",5008056542,31610883,18,79,1,29,26,1,21,0,0,,
"Memcpy DtoH [sync]",5039699777,1396797,,,,,,,,,,4151404,2972088284
"Memcpy HtoD [sync]",5042704126,2802745,,,,,,,,,,8327276,2971114389
"Memcpy HtoD [sync]",5046016802,552107,,,,,,,,,,2078756,3765132483
"matrixMulKernel(matrix, matrix, matrix)",5046594765,27435534,32,170,1,16,12,1,21,0,0,,
"Memcpy DtoH [sync]",5074062588,1394716,,,,,,,,,,4151404,2976522818
"Memcpy HtoD [sync]",5077059385,2789464,,,,,,,,,,8327276,2985260250
"Memcpy HtoD [sync]",5080355580,551435,,,,,,,,,,2078756,3769720819
"matrixMulKernel(matrix, matrix, matrix)",5080937031,327320349,509,292,1,1,7,1,21,0,0,,
"Memcpy DtoH [sync]",5408291876,1398237,,,,,,,,,,4151404,2969027425
"Memcpy HtoD [sync]",5411221652,2767968,,,,,,,,,,8327276,3008443739
"Memcpy HtoD [sync]",5414506580,575200,,,,,,,,,,2078756,3613970792
"matrixMulKernel(matrix, matrix, matrix)",5415109876,32287776,26,47,1,20,44,1,21,0,0,,
"Memcpy DtoH [sync]",5447429428,1393824,,,,,,,,,,4151404,2978427692
"Memcpy HtoD [sync]",5450430324,2779360,,,,,,,,,,8327276,2996112774
"Memcpy HtoD [sync]",5453723828,551488,,,,,,,,,,2078756,3769358535
"matrixMulKernel(matrix, matrix, matrix)",5454299092,32055488,13,136,1,41,15,1,21,0,0,,
"Memcpy DtoH [sync]",5486387028,1401152,,,,,,,,,,4151404,2962850568
"Memcpy HtoD [sync]",5489443476,3189632,,,,,,,,,,8327276,2610732523
"Memcpy HtoD [sync]",5493141620,551424,,,,,,,,,,2078756,3769796019
"matrixMulKernel(matrix, matrix, matrix)",5493716980,62861280,102,66,1,5,31,1,21,0,0,,
"Memcpy DtoH [sync]",5556612212,1397376,,,,,,,,,,4151404,2970856805
"Memcpy HtoD [sync]",5559646260,2781888,,,,,,,,,,8327276,2993390100
"Memcpy HtoD [sync]",5562963604,551968,,,,,,,,,,2078756,3766080642
"matrixMulKernel(matrix, matrix, matrix)",5563546036,32520225,13,108,1,41,19,1,21,0,0,,
"Memcpy DtoH [sync]",5596099253,1399648,,,,,,,,,,4151404,2966034317
"Memcpy HtoD [sync]",5599119925,2812864,,,,,,,,,,8327276,2960426099
"Memcpy HtoD [sync]",5602443029,569216,,,,,,,,,,2078756,3651963402
"matrixMulKernel(matrix, matrix, matrix)",5603039893,31399968,17,170,1,31,12,1,21,0,0,,
"Memcpy DtoH [sync]",5634474005,1401600,,,,,,,,,,4151404,2961903538
"Memcpy HtoD [sync]",5637480213,2785216,,,,,,,,,,8327276,2989813357
"Memcpy HtoD [sync]",5640776245,553120,,,,,,,,,,2078756,3758236910
"matrixMulKernel(matrix, matrix, matrix)",5641353877,37057792,37,38,1,14,55,1,21,0,0,,
"Memcpy DtoH [sync]",5678443797,1403840,,,,,,,,,,4151404,2957177456
"Memcpy HtoD [sync]",5681454581,2848384,,,,,,,,,,8327276,2923508908
"Memcpy HtoD [sync]",5684818677,550272,,,,,,,,,,2078756,3777688125
"matrixMulKernel(matrix, matrix, matrix)",5685394965,36988096,34,408,1,15,5,1,21,0,0,,
"Memcpy DtoH [sync]",5722416021,1445504,,,,,,,,,,4151404,2871942242
"Memcpy HtoD [sync]",5725470421,2788416,,,,,,,,,,8327276,2986382232
"Memcpy HtoD [sync]",5728768597,551616,,,,,,,,,,2078756,3768483872
"matrixMulKernel(matrix, matrix, matrix)",5729346325,32277409,21,54,1,25,38,1,21,0,0,,
"Memcpy DtoH [sync]",5761655958,1403584,,,,,,,,,,4151404,2957716816
"Memcpy HtoD [sync]",5764660982,2796512,,,,,,,,,,8327276,2977736551
"Memcpy HtoD [sync]",5767961238,551744,,,,,,,,,,2078756,3767609616
"matrixMulKernel(matrix, matrix, matrix)",5768535510,38840000,9,157,1,63,13,1,21,0,0,,
"Memcpy DtoH [sync]",5807407350,1398560,,,,,,,,,,4151404,2968341722
"Memcpy HtoD [sync]",5810413558,2800224,,,,,,,,,,8327276,2973789239
"Memcpy HtoD [sync]",5813724054,551232,,,,,,,,,,2078756,3771109079
"matrixMulKernel(matrix, matrix, matrix)",5814309974,32650144,27,102,1,19,20,1,21,0,0,,
"Memcpy DtoH [sync]",5846993270,1400544,,,,,,,,,,4151404,2964136792
"Memcpy HtoD [sync]",5850026582,2784384,,,,,,,,,,8327276,2990706741
"Memcpy HtoD [sync]",5853320598,552416,,,,,,,,,,2078756,3763026414
"matrixMulKernel(matrix, matrix, matrix)",5853896790,32673568,20,204,1,26,10,1,21,0,0,,
"Memcpy DtoH [sync]",5886604086,1398368,,,,,,,,,,4151404,2968749284
"Memcpy HtoD [sync]",5889611862,2782336,,,,,,,,,,8327276,2992908117
"Memcpy HtoD [sync]",5892908182,551264,,,,,,,,,,2078756,3770890172
"matrixMulKernel(matrix, matrix, matrix)",5893486102,283656706,509,186,1,1,11,1,21,0,0,,
"Memcpy DtoH [sync]",6177176120,1394656,,,,,,,,,,4151404,2976650873
"Memcpy HtoD [sync]",6180199736,2796064,,,,,,,,,,8327276,2978213660
"Memcpy HtoD [sync]",6183499576,550496,,,,,,,,,,2078756,3776150962
"matrixMulKernel(matrix, matrix, matrix)",6184074232,62909793,102,66,1,5,31,1,21,0,0,,
"Memcpy DtoH [sync]",6247017369,1398784,,,,,,,,,,4151404,2967866375
"Memcpy HtoD [sync]",6250031961,2781696,,,,,,,,,,8327276,2993596712
"Memcpy HtoD [sync]",6253322009,551744,,,,,,,,,,2078756,3767609616
"matrixMulKernel(matrix, matrix, matrix)",6253903801,32188128,23,114,1,23,18,1,21,0,0,,
"Memcpy DtoH [sync]",6286123449,1417792,,,,,,,,,,4151404,2928076897
"Memcpy HtoD [sync]",6289145657,2789248,,,,,,,,,,8327276,2985491429
"Memcpy HtoD [sync]",6292439705,551936,,,,,,,,,,2078756,3766298991
"matrixMulKernel(matrix, matrix, matrix)",6293016985,33330336,25,56,1,21,37,1,21,0,0,,
"Memcpy DtoH [sync]",6326380185,1397888,,,,,,,,,,4151404,2969768679
"Memcpy HtoD [sync]",6329398393,2786176,,,,,,,,,,8327276,2988783192
"Memcpy HtoD [sync]",6332692825,552352,,,,,,,,,,2078756,3763462429
"matrixMulKernel(matrix, matrix, matrix)",6333270809,32130688,18,114,1,29,18,1,21,0,0,,
"Memcpy DtoH [sync]",6365433881,1386400,,,,,,,,,,4151404,2994376803
"Memcpy HtoD [sync]",6368437177,2802880,,,,,,,,,,8327276,2970971286
"Memcpy HtoD [sync]",6371745209,549664,,,,,,,,,,2078756,3781866740
"matrixMulKernel(matrix, matrix, matrix)",6372318297,39637953,37,292,1,14,7,1,21,0,0,,
"Memcpy DtoH [sync]",6411989850,1397888,,,,,,,,,,4151404,2969768679
"Memcpy HtoD [sync]",6415006266,2767840,,,,,,,,,,8327276,3008582866
"Memcpy HtoD [sync]",6418290266,550720,,,,,,,,,,2078756,3774615049
"matrixMulKernel(matrix, matrix, matrix)",6418901082,31851328,13,170,1,42,12,1,21,0,0,,
"Memcpy DtoH [sync]",6450783642,1396128,,,,,,,,,,4151404,2973512457
"Memcpy HtoD [sync]",6453791674,2863424,,,,,,,,,,8327276,2908153315
"Memcpy HtoD [sync]",6457145370,552640,,,,,,,,,,2078756,3761501158
"matrixMulKernel(matrix, matrix, matrix)",6457723674,32814304,12,102,1,45,20,1,21,0,0,,
"Memcpy DtoH [sync]",6490570938,1398976,,,,,,,,,,4151404,2967459055
"Memcpy HtoD [sync]",6493578298,2793440,,,,,,,,,,8327276,2981011226
"Memcpy HtoD [sync]",6496879738,553152,,,,,,,,,,2078756,3758019495
"matrixMulKernel(matrix, matrix, matrix)",6497462490,54611904,73,146,1,7,14,1,21,0,0,,
"Memcpy DtoH [sync]",6552106682,1397408,,,,,,,,,,4151404,2970788774
"Memcpy HtoD [sync]",6555120570,2770144,,,,,,,,,,8327276,3006080550
"Memcpy HtoD [sync]",6558404539,572704,,,,,,,,,,2078756,3629721461
"matrixMulKernel(matrix, matrix, matrix)",6559000827,127089280,255,64,1,2,32,1,21,0,0,,
"Memcpy DtoH [sync]",6686123355,1403552,,,,,,,,,,4151404,2957784250
"Memcpy HtoD [sync]",6689131835,2791168,,,,,,,,,,8327276,2983437757
"Memcpy HtoD [sync]",6692428827,551680,,,,,,,,,,2078756,3768046693
"matrixMulKernel(matrix, matrix, matrix)",6693011067,43745089,23,1020,1,23,2,1,21,0,0,,
"Memcpy DtoH [sync]",6736786812,1393120,,,,,,,,,,4151404,2979932812
"Memcpy HtoD [sync]",6739794684,2767840,,,,,,,,,,8327276,3008582866
"Memcpy HtoD [sync]",6743093660,551264,,,,,,,,,,2078756,3770890172
"matrixMulKernel(matrix, matrix, matrix)",6743668316,31364960,14,680,1,37,3,1,21,0,0,,
"Memcpy DtoH [sync]",6775066524,1400224,,,,,,,,,,4151404,2964814201
"Memcpy HtoD [sync]",6778080700,2782720,,,,,,,,,,8327276,2992495112
"Memcpy HtoD [sync]",6781375580,551904,,,,,,,,,,2078756,3766517365
"matrixMulKernel(matrix, matrix, matrix)",6781968764,41109248,11,2039,1,48,1,1,21,0,0,,
"Memcpy DtoH [sync]",6823111292,1394624,,,,,,,,,,4151404,2976719173
"Memcpy HtoD [sync]",6826127580,2783424,,,,,,,,,,8327276,2991738233
"Memcpy HtoD [sync]",6829418716,551264,,,,,,,,,,2078756,3770890172
"matrixMulKernel(matrix, matrix, matrix)",6829992188,63601825,64,408,1,8,5,1,21,0,0,,
"Memcpy DtoH [sync]",6893626077,1406464,,,,,,,,,,4151404,2951660334
"Memcpy HtoD [sync]",6896642237,2792544,,,,,,,,,,8327276,2981967696
"Memcpy HtoD [sync]",6899942397,551104,,,,,,,,,,2078756,3771984961
"matrixMulKernel(matrix, matrix, matrix)",6900520925,37094368,24,255,1,22,8,1,21,0,0,,
"Memcpy DtoH [sync]",6937648029,1403776,,,,,,,,,,4151404,2957312277
"Memcpy HtoD [sync]",6940663229,2793344,,,,,,,,,,8327276,2981113675
"Memcpy HtoD [sync]",6943963389,550656,,,,,,,,,,2078756,3775053754
"matrixMulKernel(matrix, matrix, matrix)",6944541309,35954624,10,680,1,54,3,1,21,0,0,,
"Memcpy DtoH [sync]",6980527997,1400032,,,,,,,,,,4151404,2965220794
"Memcpy HtoD [sync]",6983551613,2768256,,,,,,,,,,8327276,3008130750
"Memcpy HtoD [sync]",6986853341,551776,,,,,,,,,,2078756,3767391115
"matrixMulKernel(matrix, matrix, matrix)",6987432477,28025600,32,71,1,16,29,1,21,0,0,,
"Memcpy DtoH [sync]",7015490685,1397056,,,,,,,,,,4151404,2971537289
"Memcpy HtoD [sync]",7018496797,2781568,,,,,,,,,,8327276,2993734469
"Memcpy HtoD [sync]",7021793373,551776,,,,,,,,,,2078756,3767391115
"matrixMulKernel(matrix, matrix, matrix)",7022374877,31078689,17,408,1,30,5,1,21,0,0,,
"Memcpy DtoH [sync]",7053484286,1389376,,,,,,,,,,4151404,2987962941
"Memcpy HtoD [sync]",7056500446,2793536,,,,,,,,,,8327276,2980908783
"Memcpy HtoD [sync]",7059798814,551488,,,,,,,,,,2078756,3769358535
"matrixMulKernel(matrix, matrix, matrix)",7060374142,126945120,255,33,1,2,62,1,21,0,0,,
"Memcpy DtoH [sync]",7187352446,1399200,,,,,,,,,,4151404,2966983990
"Memcpy HtoD [sync]",7190362622,2791424,,,,,,,,,,8327276,2983164148
"Memcpy HtoD [sync]",7193664926,552032,,,,,,,,,,2078756,3765644020
"matrixMulKernel(matrix, matrix, matrix)",7194240574,71188065,128,45,1,4,46,1,21,0,0,,
"Memcpy DtoH [sync]",7265462335,1388448,,,,,,,,,,4151404,2989960012
"Memcpy HtoD [sync]",7268461919,2806528,,,,,,,,,,8327276,2967109538
"Memcpy HtoD [sync]",7271771039,552000,,,,,,,,,,2078756,3765862318
"matrixMulKernel(matrix, matrix, matrix)",7272349023,34323936,13,510,1,41,4,1,21,0,0,,
"Memcpy DtoH [sync]",7306704863,1404352,,,,,,,,,,4151404,2956099325
"Memcpy HtoD [sync]",7309739647,2791360,,,,,,,,,,8327276,2983232546
"Memcpy HtoD [sync]",7313048255,551744,,,,,,,,,,2078756,3767609616
"matrixMulKernel(matrix, matrix, matrix)",7313623583,40014656,64,32,1,8,64,1,21,0,0,,
"Memcpy DtoH [sync]",7353669887,1399008,,,,,,,,,,4151404,2967391180
"Memcpy HtoD [sync]",7356673983,2796896,,,,,,,,,,8327276,2977327723
"Memcpy HtoD [sync]",7359974303,552032,,,,,,,,,,2078756,3765644020
"matrixMulKernel(matrix, matrix, matrix)",7360548991,31874913,15,120,1,35,17,1,21,0,0,,
"Memcpy DtoH [sync]",7392457152,1396448,,,,,,,,,,4151404,2972831068
"Memcpy HtoD [sync]",7395500288,2779712,,,,,,,,,,8327276,2995733370
"Memcpy HtoD [sync]",7398831040,550912,,,,,,,,,,2078756,3773299546
"matrixMulKernel(matrix, matrix, matrix)",7399412544,51483808,73,82,1,7,25,1,21,0,0,,
"Memcpy DtoH [sync]",7450929504,1393760,,,,,,,,,,4151404,2978564458
"Memcpy HtoD [sync]",7453930496,2783168,,,,,,,,,,8327276,2992013417
"Memcpy HtoD [sync]",7457221056,553120,,,,,,,,,,2078756,3758236910
"matrixMulKernel(matrix, matrix, matrix)",7457804128,33204704,27,60,1,19,34,1,21,0,0,,
"Memcpy DtoH [sync]",7491042176,1393312,,,,,,,,,,4151404,2979522174
"Memcpy HtoD [sync]",7494048512,2799584,,,,,,,,,,8327276,2974469063
"Memcpy HtoD [sync]",7497356192,551584,,,,,,,,,,2078756,3768702500
"matrixMulKernel(matrix, matrix, matrix)",7497932160,31984704,26,59,1,20,35,1,21,0,0,,
"Memcpy DtoH [sync]",7529949472,1393824,,,,,,,,,,4151404,2978427692
"Memcpy HtoD [sync]",7532955424,2794816,,,,,,,,,,8327276,2979543554
"Memcpy HtoD [sync]",7536256576,551488,,,,,,,,,,2078756,3769358535
"matrixMulKernel(matrix, matrix, matrix)",7536833472,44272289,57,76,1,9,27,1,21,0,0,,
"Memcpy DtoH [sync]",7581138113,1399584,,,,,,,,,,4151404,2966169947
"Memcpy HtoD [sync]",7584150337,2795424,,,,,,,,,,8327276,2978895509
"Memcpy HtoD [sync]",7587454049,550816,,,,,,,,,,2078756,3773957183
"matrixMulKernel(matrix, matrix, matrix)",7588028929,30542144,10,204,1,51,10,1,21,0,0,,
"Memcpy DtoH [sync]",7618603649,1399648,,,,,,,,,,4151404,2966034317
"Memcpy HtoD [sync]",7621614273,2785056,,,,,,,,,,8327276,2989985120
"Memcpy HtoD [sync]",7624910977,552384,,,,,,,,,,2078756,3763244409
"matrixMulKernel(matrix, matrix, matrix)",7625488321,31768224,10,227,1,55,9,1,21,0,0,,
"Memcpy DtoH [sync]",7657289217,1386176,,,,,,,,,,4151404,2994860681
"Memcpy HtoD [sync]",7660296449,2798432,,,,,,,,,,8327276,2975693531
"Memcpy HtoD [sync]",7663606561,550848,,,,,,,,,,2078756,3773737945
"matrixMulKernel(matrix, matrix, matrix)",7664180673,31671232,13,340,1,42,6,1,21,0,0,,
"Memcpy DtoH [sync]",7695885025,1404000,,,,,,,,,,4151404,2956840455
"Memcpy HtoD [sync]",7698907073,2770272,,,,,,,,,,8327276,3005941654
"Memcpy HtoD [sync]",7702192289,550848,,,,,,,,,,2078756,3773737945
"matrixMulKernel(matrix, matrix, matrix)",7702796289,33890881,12,292,1,43,7,1,21,0,0,,
"Memcpy DtoH [sync]",7736719490,1396192,,,,,,,,,,4151404,2973376154
"Memcpy HtoD [sync]",7739735042,2766368,,,,,,,,,,8327276,3010183749
"Memcpy HtoD [sync]",7743037058,550272,,,,,,,,,,2078756,3777688125
"matrixMulKernel(matrix, matrix, matrix)",7743628002,55820160,85,89,1,6,23,1,21,0,0,,
"Memcpy DtoH [sync]",7799480546,1396608,,,,,,,,,,4151404,2972490491
"Memcpy HtoD [sync]",7802494306,2779744,,,,,,,,,,8327276,2995698884
"Memcpy HtoD [sync]",7805790658,551872,,,,,,,,,,2078756,3766735764
"matrixMulKernel(matrix, matrix, matrix)",7806366850,44973120,12,2039,1,43,1,1,21,0,0,,
"Memcpy DtoH [sync]",7851372354,1399104,,,,,,,,,,4151404,2967187571
"Memcpy HtoD [sync]",7854372610,2790528,,,,,,,,,,8327276,2984122001
"Memcpy HtoD [sync]",7857676994,551456,,,,,,,,,,2078756,3769577264
"matrixMulKernel(matrix, matrix, matrix)",7858253058,32037889,24,157,1,22,13,1,21,0,0,,
"Memcpy DtoH [sync]",7890322595,1401696,,,,,,,,,,4151404,2961700682
"Memcpy HtoD [sync]",7893340035,2789056,,,,,,,,,,8327276,2985696952
"Memcpy HtoD [sync]",7896634979,563168,,,,,,,,,,2078756,3691182737
"matrixMulKernel(matrix, matrix, matrix)",7897222467,34099168,30,71,1,17,29,1,21,0,0,,
"Memcpy DtoH [sync]",7931353411,1398208,,,,,,,,,,4151404,2969089005
"Memcpy HtoD [sync]",7934352003,2777664,,,,,,,,,,8327276,2997942155
"Memcpy HtoD [sync]",7937643619,551840,,,,,,,,,,2078756,3766954189
"matrixMulKernel(matrix, matrix, matrix)",7938227171,55037152,85,35,1,6,59,1,21,0,0,,
"Memcpy DtoH [sync]",7993296451,1390112,,,,,,,,,,4151404,2986380953
"Memcpy HtoD [sync]",7996302211,2801056,,,,,,,,,,8327276,2972905932
"Memcpy HtoD [sync]",7999613443,549888,,,,,,,,,,2078756,3780326175
"matrixMulKernel(matrix, matrix, matrix)",8000193411,33375041,14,146,1,39,14,1,21,0,0,,
"Memcpy DtoH [sync]",8033600484,1399360,,,,,,,,,,4151404,2966644751
"Memcpy HtoD [sync]",8036606756,2792032,,,,,,,,,,8327276,2982514527
"Memcpy HtoD [sync]",8039904228,551712,,,,,,,,,,2078756,3767828142
"matrixMulKernel(matrix, matrix, matrix)",8040479140,33406368,25,82,1,21,25,1,21,0,0,,
"Memcpy DtoH [sync]",8073917156,1399552,,,,,,,,,,4151404,2966237767
"Memcpy HtoD [sync]",8076928324,2793248,,,,,,,,,,8327276,2981216132
"Memcpy HtoD [sync]",8080226724,551168,,,,,,,,,,2078756,3771546969
"matrixMulKernel(matrix, matrix, matrix)",8080800420,36666880,37,157,1,14,13,1,21,0,0,,
"Memcpy DtoH [sync]",8117498820,1388192,,,,,,,,,,4151404,2990511398
"Memcpy HtoD [sync]",8120507140,2792704,,,,,,,,,,8327276,2981796853
"Memcpy HtoD [sync]",8123804420,552288,,,,,,,,,,2078756,3763898545
"matrixMulKernel(matrix, matrix, matrix)",8124380420,35085056,34,50,1,15,41,1,21,0,0,,
"Memcpy DtoH [sync]",8159497476,1399424,,,,,,,,,,4151404,2966509078
"Memcpy HtoD [sync]",8162511972,2795776,,,,,,,,,,8327276,2978520453
"Memcpy HtoD [sync]",8165821092,551456,,,,,,,,,,2078756,3769577264
"matrixMulKernel(matrix, matrix, matrix)",8166398148,31596577,13,128,1,41,16,1,21,0,0,,
"Memcpy DtoH [sync]",8198026597,1393440,,,,,,,,,,4151404,2979248478
"Memcpy HtoD [sync]",8201032389,2797696,,,,,,,,,,8327276,2976476357
"Memcpy HtoD [sync]",8204332837,551456,,,,,,,,,,2078756,3769577264
"matrixMulKernel(matrix, matrix, matrix)",8204908005,53827104,85,36,1,6,58,1,21,0,0,,
"Memcpy DtoH [sync]",8258768165,1395264,,,,,,,,,,4151404,2975353768
"Memcpy HtoD [sync]",8261773413,2800896,,,,,,,,,,8327276,2973075758
"Memcpy HtoD [sync]",8265083717,550176,,,,,,,,,,2078756,3778347292
"matrixMulKernel(matrix, matrix, matrix)",8265658149,31288864,15,255,1,35,8,1,21,0,0,,
"Memcpy DtoH [sync]",8296978405,1406144,,,,,,,,,,4151404,2952332051
"Memcpy HtoD [sync]",8299998757,2767712,,,,,,,,,,8327276,3008722005
"Memcpy HtoD [sync]",8303298693,552000,,,,,,,,,,2078756,3765862318
"matrixMulKernel(matrix, matrix, matrix)",8303875461,24208704,16,408,1,32,5,1,21,0,0,,
"Memcpy DtoH [sync]",8328115813,1397280,,,,,,,,,,4151404,2971060918
"Memcpy HtoD [sync]",8331146821,2768800,,,,,,,,,,8327276,3007539728
"Memcpy HtoD [sync]",8334425989,573728,,,,,,,,,,2078756,3623243069
"matrixMulKernel(matrix, matrix, matrix)",8335024997,33967393,30,85,1,17,24,1,21,0,0,,
